Time,rr_ms
04:17:03.551248Z,1000.0
04:17:04.285453Z,969.7265625
04:17:05.269534Z,982.421875
04:17:06.255763Z,921.875
04:17:06.998021Z,899.4140625
04:17:08.234851Z,1083.0078125
04:17:09.216304Z,989.2578125
04:17:10.194663Z,1104.4921875
04:17:11.439021Z,1049.8046875
04:17:12.424075Z,957.03125
04:17:13.155065Z,937.5
04:17:14.139194Z,963.8671875
04:17:15.127038Z,990.234375
04:17:16.113155Z,864.2578125
04:17:16.856666Z,900.390625
04:17:17.836068Z,894.53125
04:17:18.820203Z,891.6015625
04:17:19.554402Z,884.765625
04:17:20.304226Z,773.4375
04:17:21.032649Z,733.3984375
04:17:22.028538Z,743.1640625
04:17:22.763325Z,762.6953125
04:17:23.747461Z,747.0703125
04:17:24.231726Z,910.15625
04:17:26.212222Z,1890.625
04:17:26.952788Z,825.1953125
04:17:28.423061Z,852.5390625
04:17:28.673006Z,907.2265625
04:17:29.657149Z,952.1484375
04:17:30.641299Z,917.96875
04:17:31.619217Z,883.7890625
04:17:32.365520Z,879.8828125
04:17:33.356040Z,834.9609375
04:17:34.084345Z,795.8984375
04:17:34.830323Z,755.859375
04:17:35.568855Z,761.71875
04:17:36.303313Z,734.375
04:17:37.037466Z,770.5078125
04:17:38.037091Z,880.859375
04:17:38.762498Z,933.59375
04:17:41.723531Z,2939.453125
04:17:42.709721Z,961.9140625
04:17:43.944837Z,1006.8359375
04:17:44.679035Z,970.703125
04:17:45.663484Z,928.7109375
04:17:46.656547Z,913.0859375
04:17:47.390908Z,822.265625
04:17:48.125121Z,813.4765625
04:17:49.109262Z,866.2109375
04:17:49.851258Z,874.0234375
04:17:50.842951Z,983.3984375
04:17:51.827310Z,965.8203125
04:17:52.811457Z,919.921875
04:17:53.789760Z,925.78125
04:17:54.782866Z,913.0859375
04:17:55.521690Z,824.21875
04:17:56.247019Z,838.8671875
04:17:57.245055Z,805.6640625
04:17:57.979257Z,892.578125
04:17:58.963400Z,861.328125
04:17:59.697599Z,851.5625
04:18:00.938353Z,875.0
04:18:01.425992Z,912.109375
04:18:02.412688Z,928.7109375
04:18:03.396836Z,890.625
04:18:04.131029Z,802.734375
04:18:04.873569Z,829.1015625
04:18:05.861431Z,840.8203125
04:18:06.595573Z,791.9921875
04:18:07.336583Z,779.296875
04:18:08.070776Z,779.296875
04:18:09.054916Z,793.9453125
04:18:09.804742Z,774.4140625
04:18:10.538941Z,805.6640625
04:18:11.273145Z,820.3125
04:18:12.257287Z,774.4140625
04:18:13.006919Z,750.9765625
04:18:13.741310Z,751.953125
04:18:14.477525Z,735.3515625
04:18:15.211718Z,713.8671875
04:18:15.711600Z,728.515625
04:18:16.934069Z,773.4375
04:18:17.433915Z,749.0234375
04:18:18.174927Z,735.3515625
04:18:18.909088Z,745.1171875
04:18:19.656275Z,759.765625
04:18:20.390686Z,736.328125
04:18:21.374835Z,738.28125
04:18:21.874547Z,719.7265625
04:18:23.095992Z,751.953125
04:18:23.595870Z,741.2109375
04:18:24.080129Z,759.765625
04:18:25.064275Z,807.6171875
04:18:25.564165Z,786.1328125
04:18:26.548603Z,801.7578125
04:18:27.282801Z,847.65625
04:18:28.268843Z,867.1875
04:18:29.252987Z,873.046875
04:18:31.961042Z,2877.9296875
04:18:32.695242Z,885.7421875
04:18:33.687984Z,843.75
04:18:34.434133Z,800.78125
04:18:35.415275Z,730.46875
04:18:35.906665Z,817.3828125
04:18:42.553392Z,6218.75
04:18:43.053058Z,870.1171875
04:18:43.791498Z,801.7578125
04:18:44.770003Z,879.8828125
04:18:45.754194Z,963.8671875
04:18:46.739445Z,938.4765625
04:18:47.724877Z,994.140625
04:18:48.709018Z,1064.453125
04:18:49.693159Z,1010.7421875
04:18:50.921504Z,955.078125
04:18:51.671307Z,996.09375
04:18:52.649172Z,949.21875
04:18:53.627639Z,990.234375
04:18:54.861901Z,1047.8515625
04:18:55.611678Z,964.84375
04:18:56.590144Z,1000.9765625
04:18:57.570457Z,967.7734375
04:18:58.563950Z,844.7265625
04:18:59.298149Z,867.1875
04:19:00.282279Z,910.15625
04:19:01.266444Z,927.734375
04:19:02.495206Z,1027.34375
04:19:03.245335Z,1090.8203125
04:19:04.231286Z,1038.0859375
04:19:05.209815Z,1026.3671875
04:19:06.447213Z,1063.4765625
04:19:07.432057Z,1033.203125
04:19:08.413942Z,1027.34375
04:19:09.883350Z,1002.9296875
04:19:10.385221Z,932.6171875
04:19:11.371631Z,912.109375
04:19:12.346896Z,1112.3046875
04:19:13.824890Z,1146.484375
04:19:14.574743Z,1103.515625
04:19:15.793422Z,1053.7109375
04:19:17.027507Z,997.0703125
04:19:17.777163Z,942.3828125
04:19:18.511532Z,875.9765625
04:19:19.495674Z,887.6953125
04:19:20.238751Z,806.640625
04:19:20.972239Z,786.1328125
04:19:21.706388Z,770.5078125
04:19:22.692984Z,863.28125
04:19:23.677137Z,851.5625
04:19:24.412154Z,915.0390625
04:19:25.396110Z,883.7890625
04:19:26.144184Z,852.5390625
04:19:26.878387Z,825.1953125
04:19:27.612588Z,739.2578125
04:19:28.362411Z,759.765625
04:19:29.346551Z,722.65625
04:19:29.830811Z,763.671875
04:19:30.814949Z,849.609375
04:19:31.814552Z,899.4140625
04:19:32.548871Z,848.6328125
04:19:33.533065Z,873.046875
04:19:34.267268Z,850.5859375
04:19:35.495576Z,826.171875
04:19:35.745500Z,742.1875
04:19:36.479714Z,761.71875
04:19:37.477302Z,865.234375
04:19:39.437892Z,1915.0390625
04:19:40.187588Z,884.765625
04:19:41.171847Z,906.25
04:19:42.152258Z,904.296875
04:19:42.886457Z,832.03125
04:19:43.636116Z,762.6953125
04:19:44.370482Z,781.25
04:19:45.354624Z,777.34375
04:19:46.088789Z,781.25
04:19:46.823006Z,925.78125
04:19:51.024192Z,3974.609375
04:19:51.758574Z,917.96875
04:19:52.742711Z,930.6640625
04:19:53.727815Z,951.171875
04:19:54.703976Z,929.6875
04:19:55.701717Z,1004.8828125
04:19:56.683502Z,957.03125
04:19:57.663902Z,959.9609375
04:19:58.398336Z,950.1953125
04:19:59.398112Z,979.4921875
04:20:00.616716Z,1021.484375
04:20:01.366390Z,940.4296875
04:20:02.350734Z,936.5234375
04:20:03.328827Z,877.9296875
04:20:04.072785Z,786.1328125
04:20:04.809354Z,824.21875
04:20:05.793526Z,828.125
04:20:06.527732Z,893.5546875
04:20:19.580530Z,13000.9765625
04:20:20.814615Z,1109.375
04:20:21.798757Z,1132.8125
04:20:23.035433Z,1083.0078125
04:20:24.009585Z,1102.5390625
04:20:25.004400Z,1067.3828125
04:20:25.989036Z,970.703125
04:20:26.966563Z,991.2109375
04:20:28.203663Z,1036.1328125
04:20:29.187763Z,966.796875
04:20:30.168871Z,1020.5078125
04:20:31.153015Z,1005.859375
04:20:31.902836Z,905.2734375
04:20:32.887010Z,939.453125
04:20:33.871147Z,976.5625
04:20:34.855264Z,897.4609375
04:20:35.589678Z,885.7421875
04:20:36.573856Z,929.6875
04:20:37.557992Z,882.8125
04:20:39.776189Z,2179.6875
04:20:40.760332Z,1057.6171875
04:20:41.744474Z,1007.8125
04:20:42.728616Z,857.421875
04:20:43.478439Z,851.5625
04:20:44.212678Z,851.5625
04:20:45.196783Z,794.921875
04:20:46.915128Z,1752.9296875
04:20:47.899270Z,978.515625
04:20:48.649131Z,917.96875
04:20:49.633236Z,950.1953125
04:20:50.617378Z,946.2890625
04:20:52.085781Z,868.1640625
04:20:52.335722Z,861.328125
04:20:53.569835Z,911.1328125
04:20:54.304043Z,916.015625
04:20:55.038210Z,905.2734375
04:20:56.037974Z,955.078125
04:20:57.022116Z,938.4765625
04:20:58.006259Z,927.734375
04:20:58.990400Z,1019.53125
04:20:59.974543Z,1037.109375
04:21:00.958726Z,961.9140625
04:21:01.942829Z,1007.8125
04:21:02.926970Z,948.2421875
04:21:03.911113Z,974.609375
04:21:04.895256Z,989.2578125
04:21:06.129340Z,960.9375
04:21:06.613600Z,851.5625
04:21:07.613390Z,875.9765625
04:21:08.347565Z,860.3515625
04:21:09.331707Z,810.546875
04:21:10.065910Z,824.21875
04:21:10.800111Z,855.46875
04:21:11.799875Z,811.5234375
04:21:12.534108Z,851.5625
04:21:13.518248Z,955.078125
04:21:14.502361Z,927.734375
04:21:15.486504Z,931.640625
04:21:16.220741Z,933.59375
04:21:17.204848Z,890.625
04:21:18.188991Z,869.140625
04:21:19.173133Z,864.2578125
04:21:19.922956Z,906.25
04:21:20.657192Z,862.3046875
04:21:21.641301Z,857.421875
04:21:22.375503Z,893.5546875
04:21:23.359645Z,858.3984375
04:21:24.109468Z,890.625
04:21:25.093610Z,895.5078125
04:21:26.077753Z,861.328125
04:21:26.811983Z,886.71875
04:21:27.796126Z,865.234375
04:21:28.545921Z,814.453125
04:21:29.530062Z,863.28125
04:21:30.264264Z,851.5625
04:21:31.248415Z,886.71875
04:21:31.982609Z,964.84375
04:21:32.966751Z,970.703125
04:21:34.200864Z,923.828125
04:21:35.434918Z,913.0859375
04:21:35.684859Z,854.4921875
04:21:36.669001Z,888.671875
04:21:37.653179Z,900.390625
04:21:38.387374Z,915.0390625
04:21:39.371488Z,906.25
04:21:40.355631Z,926.7578125
04:21:41.105453Z,842.7734375
04:21:42.089596Z,865.234375
04:21:42.823822Z,907.2265625
04:21:43.807939Z,874.0234375
04:21:44.792118Z,982.421875
04:21:45.776225Z,932.6171875
04:21:46.760368Z,951.171875
04:21:47.494570Z,935.546875
04:21:48.494334Z,840.8203125
04:21:49.228569Z,843.75
04:21:50.212677Z,897.4609375
04:21:51.196821Z,910.15625
04:21:51.931022Z,930.6640625
04:21:52.915201Z,911.1328125
04:21:53.899307Z,1000.0
04:21:54.883450Z,958.0078125
04:21:55.867592Z,961.9140625
04:21:56.867389Z,915.0390625
04:21:57.601586Z,935.546875
04:21:58.585731Z,893.5546875
04:21:59.569843Z,957.03125
04:22:00.553986Z,963.8671875
04:22:01.538126Z,963.8671875
04:22:02.522270Z,963.8671875
04:22:03.506412Z,1023.4375
04:22:04.490556Z,978.515625
04:22:05.474698Z,944.3359375
04:22:06.458843Z,983.3984375
04:22:07.692923Z,997.0703125
04:22:08.427124Z,981.4453125
04:22:09.426889Z,990.234375
04:22:10.895328Z,1004.8828125
04:22:11.629523Z,975.5859375
04:22:12.379318Z,963.8671875
04:22:13.113521Z,918.9453125
04:22:14.597570Z,961.9140625
04:22:15.331745Z,976.5625
04:22:16.065946Z,866.2109375
04:22:16.800148Z,771.484375
04:22:17.549971Z,859.375
04:22:18.534115Z,959.9609375
04:22:19.518255Z,997.0703125
04:22:20.502399Z,883.7890625
04:22:21.236640Z,847.65625
04:22:22.220771Z,841.796875
04:22:22.970566Z,802.734375
04:22:23.954709Z,867.1875
04:22:24.688911Z,941.40625
04:22:25.673052Z,931.640625
04:22:26.657195Z,889.6484375
04:22:27.391433Z,859.375
04:22:28.375575Z,883.7890625
04:22:29.125362Z,832.03125
04:22:30.109505Z,831.0546875
04:22:30.843707Z,876.953125
04:22:31.827848Z,951.171875
04:22:32.811991Z,945.3125
04:22:33.796172Z,929.6875
04:22:34.545957Z,943.359375
04:22:35.530099Z,927.734375
04:22:36.514242Z,923.828125
04:22:37.498403Z,887.6953125
04:22:38.732468Z,853.515625
04:22:38.966815Z,809.5703125
04:22:39.716609Z,764.6484375
04:22:40.700753Z,725.5859375
04:22:41.185014Z,762.6953125
04:22:42.169155Z,769.53125
04:22:42.918979Z,759.765625
04:22:43.903122Z,862.3046875
04:22:44.637323Z,901.3671875
04:22:45.871406Z,912.109375
04:22:46.605609Z,993.1640625
04:22:47.339811Z,956.0546875
04:22:48.323984Z,905.2734375
04:22:49.558037Z,909.1796875
04:22:50.057918Z,862.3046875
04:22:51.042089Z,828.125
04:22:52.026232Z,967.7734375
04:22:53.494607Z,959.9609375
04:22:54.494373Z,988.28125
04:22:54.978631Z,1077.1484375
04:22:55.962775Z,1007.8125
04:22:57.446798Z,988.28125
04:22:57.931058Z,974.609375
04:22:58.915200Z,889.6484375
04:22:59.665024Z,889.6484375
04:23:00.649168Z,890.625
04:23:01.383368Z,819.3359375
04:23:02.367511Z,833.0078125
04:23:03.101712Z,900.390625
04:23:04.085881Z,925.78125
04:23:04.835703Z,834.9609375
04:23:05.819820Z,807.6171875
04:23:06.554022Z,898.4375
04:23:07.538165Z,942.3828125
04:23:08.522307Z,892.578125
04:23:09.256509Z,912.109375
04:23:10.256273Z,948.2421875
04:23:11.240415Z,960.9375
04:23:12.224558Z,867.1875
04:23:12.958760Z,834.9609375
04:23:14.192869Z,860.3515625
04:23:14.677107Z,836.9140625
04:23:15.426955Z,854.4921875
04:23:16.411070Z,904.296875
04:23:17.395211Z,939.453125
04:23:18.379354Z,1024.4140625
04:23:19.363497Z,1004.8828125
04:23:20.831901Z,934.5703125
04:23:21.081841Z,855.46875
04:23:22.065982Z,806.640625
04:23:22.815806Z,743.1640625
04:23:23.550007Z,739.2578125
04:23:24.284210Z,803.7109375
04:23:25.018447Z,840.8203125
04:23:25.768238Z,742.1875
04:23:26.752377Z,726.5625
04:23:27.486578Z,769.53125
04:23:28.220807Z,793.9453125
04:23:28.970603Z,774.4140625
04:23:29.704833Z,734.375
04:23:30.439004Z,760.7421875
04:23:31.188831Z,775.390625
04:23:31.923030Z,730.46875
04:23:32.907174Z,732.421875
04:23:33.391433Z,771.484375
04:23:34.391197Z,860.3515625
04:23:35.125427Z,779.296875
04:23:35.859637Z,777.34375
04:23:36.593835Z,763.671875
04:23:37.343625Z,766.6015625
04:23:38.077828Z,780.2734375
04:23:39.061978Z,836.9140625
04:23:39.796170Z,916.015625
04:23:40.780314Z,835.9375
04:23:41.530137Z,883.7890625
04:23:42.514279Z,908.203125
04:23:43.498422Z,833.0078125
04:23:44.232623Z,841.796875
04:23:45.216765Z,873.046875
04:23:45.950968Z,821.2890625
04:23:46.700825Z,875.9765625
04:23:47.684933Z,937.5
04:23:48.669585Z,892.578125
04:23:49.403815Z,827.1484375
04:23:50.387928Z,870.1171875
04:23:51.122130Z,901.3671875
04:23:52.121895Z,862.3046875
04:23:52.856096Z,876.953125
04:23:53.840242Z,921.875
04:23:54.824381Z,880.859375
04:23:55.558583Z,816.40625
04:23:56.308405Z,802.734375
04:23:57.292585Z,823.2421875
04:23:58.026750Z,869.140625
04:23:59.010893Z,885.7421875
04:23:59.745095Z,849.609375
04:24:00.729236Z,884.765625
04:24:01.479089Z,805.6640625
04:24:02.213261Z,778.3203125
04:24:03.197404Z,814.453125
04:24:03.931605Z,843.75
04:24:04.681428Z,792.96875
04:24:05.665599Z,835.9375
04:24:06.399772Z,913.0859375
04:24:07.383945Z,843.75
04:24:08.118159Z,784.1796875
04:24:08.867968Z,814.453125
04:24:09.852082Z,915.0390625
04:24:10.586284Z,863.28125
04:24:11.320486Z,737.3046875
04:24:12.304628Z,771.484375
04:24:13.054451Z,866.2109375
04:24:14.038632Z,922.8515625
04:24:15.022772Z,835.9375
04:24:15.756966Z,836.9140625
04:24:16.991024Z,881.8359375
04:24:17.475281Z,852.5390625
04:24:18.225141Z,782.2265625
04:24:18.959306Z,794.921875
04:24:19.943449Z,875.0
04:24:20.677650Z,918.9453125
04:24:21.661822Z,990.234375
04:24:22.895876Z,1052.734375
04:24:24.129961Z,966.796875
04:24:24.864160Z,873.046875
04:24:25.364080Z,807.6171875
04:24:26.348186Z,780.2734375
04:24:27.332328Z,824.21875
04:24:28.066530Z,816.40625
04:24:28.816355Z,841.796875
04:24:29.550554Z,795.8984375
04:24:30.284757Z,785.15625
04:24:31.018959Z,791.015625
04:24:32.018722Z,786.1328125
04:24:32.752959Z,794.921875
04:24:33.487161Z,794.921875
04:24:34.221326Z,736.328125
04:24:34.971151Z,703.125
04:24:35.705352Z,697.265625
04:24:36.205276Z,661.1328125
04:24:36.939436Z,663.0859375
04:24:37.673636Z,683.59375
04:24:38.407837Z,759.765625
04:24:40.141803Z,1658.203125
04:24:40.876004Z,763.671875
04:24:41.610206Z,833.984375
04:24:42.594349Z,879.8828125
04:24:45.562399Z,2855.46875
04:24:46.296599Z,838.8671875
04:24:47.030801Z,788.0859375
04:24:47.765002Z,758.7890625
04:24:48.514825Z,743.1640625
04:24:49.249027Z,750.0
04:24:49.983263Z,718.75
04:24:50.733080Z,694.3359375
04:24:51.717194Z,678.7109375
04:24:51.951517Z,663.0859375
04:24:52.701337Z,639.6484375
04:24:53.185597Z,638.671875
04:24:53.935420Z,645.5078125
04:24:54.669621Z,725.5859375
04:24:55.903705Z,1171.875
04:25:06.979215Z,11097.65625
04:25:07.713414Z,729.4921875
04:25:08.463269Z,730.46875
04:25:09.197466Z,805.6640625
04:25:10.181586Z,886.71875
04:25:10.915784Z,843.75
04:25:11.665608Z,819.3359375
04:25:12.649750Z,851.5625
04:25:13.383951Z,828.125
04:25:14.368123Z,897.4609375
04:25:15.102332Z,893.5546875
04:25:16.086438Z,810.546875
04:25:16.836261Z,755.859375
04:25:17.570463Z,746.09375
04:25:18.304665Z,777.34375
04:25:19.288809Z,775.390625
04:25:19.788689Z,750.9765625
04:25:20.522890Z,803.7109375
04:25:22.006915Z,885.7421875
04:25:23.241001Z,1833.0078125
04:25:24.225141Z,933.59375
04:25:25.209314Z,942.3828125
04:25:26.193457Z,885.7421875
04:25:27.177569Z,812.5
04:25:27.661829Z,855.46875
04:25:28.646012Z,903.3203125
04:25:29.645735Z,884.765625
04:25:30.379937Z,921.875
04:25:31.614021Z,997.0703125
04:25:32.598162Z,1077.1484375
04:25:33.582336Z,1021.484375
04:25:34.566449Z,996.09375
04:25:35.550590Z,1037.109375
04:25:37.018995Z,1050.78125
04:25:37.518876Z,928.7109375
04:25:38.503019Z,936.5234375
04:25:39.237264Z,831.0546875
04:25:40.221362Z,771.484375
04:25:41.205506Z,805.6640625
04:25:41.705387Z,857.421875
04:25:42.939471Z,841.796875
04:25:43.423732Z,756.8359375
04:25:44.173587Z,742.1875
04:25:44.907756Z,773.4375
04:25:45.891899Z,806.640625
04:25:46.391781Z,742.1875
04:25:47.125982Z,761.71875
04:25:48.110125Z,791.9921875
04:25:48.844326Z,828.125
04:25:49.594148Z,825.1953125
04:25:50.328382Z,749.0234375
04:25:51.062590Z,728.515625
04:25:51.796754Z,713.8671875
04:25:52.546577Z,741.2109375
04:25:53.530720Z,821.2890625
04:25:55.249064Z,1764.6484375
04:25:55.983265Z,711.9140625
04:25:56.483147Z,702.1484375
04:25:57.217385Z,714.84375
04:25:57.967172Z,760.7421875
04:25:58.951315Z,863.28125
04:25:59.935457Z,876.953125
04:26:00.669658Z,817.3828125
04:26:01.403861Z,803.7109375
04:26:02.388003Z,870.1171875
04:26:03.372146Z,957.03125
04:26:04.121968Z,948.2421875
04:26:05.106111Z,824.21875
04:26:05.840312Z,775.390625
04:26:06.574514Z,766.6015625
04:26:07.324337Z,788.0859375
04:26:08.308512Z,908.203125
04:26:09.292622Z,945.3125
04:26:10.526705Z,934.5703125
04:26:11.010966Z,821.2890625
04:26:11.745167Z,757.8125
04:26:12.494990Z,779.296875
04:26:13.473442Z,915.0390625
04:26:15.441763Z,1975.5859375
04:26:16.175929Z,857.421875
04:26:17.175692Z,817.3828125
04:26:17.909894Z,873.046875
04:26:18.894036Z,924.8046875
04:26:19.628238Z,848.6328125
04:26:20.612380Z,830.078125
04:26:21.362203Z,835.9375
04:26:22.346378Z,864.2578125
04:26:23.330519Z,880.859375
04:26:24.064689Z,808.59375
04:26:24.798891Z,759.765625
04:26:25.548736Z,819.3359375
04:26:26.282915Z,748.046875
04:26:27.017117Z,739.2578125
04:26:27.751319Z,719.7265625
04:26:28.501142Z,730.46875
04:26:29.235375Z,726.5625
04:26:29.969545Z,682.6171875
04:26:30.469427Z,677.734375
04:26:31.203629Z,689.453125
04:26:31.937832Z,706.0546875
04:26:32.687689Z,784.1796875
04:26:35.390140Z,2573.2421875
04:26:36.124369Z,809.5703125
04:26:37.124105Z,887.6953125
04:26:37.858307Z,908.203125
04:26:38.842449Z,892.578125
04:26:39.576682Z,830.078125
04:26:40.310889Z,705.078125
04:26:41.060675Z,695.3125
04:26:41.794878Z,691.40625
04:26:42.529079Z,762.6953125
04:26:46.231732Z,3788.0859375
04:26:46.965934Z,792.96875
04:26:48.200017Z,833.984375
04:26:51.886647Z,3898.4375
04:26:52.636469Z,767.578125
04:26:53.370671Z,778.3203125
04:26:54.104901Z,860.3515625
04:26:56.073158Z,1876.953125
04:26:56.822980Z,858.3984375
04:26:57.807123Z,895.5078125
04:26:58.791264Z,926.7578125
04:26:59.775408Z,964.84375
04:27:00.759578Z,924.8046875
04:27:01.493788Z,802.734375
04:27:02.243578Z,746.09375
04:27:02.977778Z,750.0
